StockRefID,ProductRefId,SalesmanId,Description,Shape,Carat,Color,Clarity,Cut,Polish,Symmetry,CertifiedBy,CertifiedID,MeaWidth,MeaLength,MeaDepth,Depth,TableSpec,CrownHeight,PavilionDepth,Graining,GirdleFrom,GirdleTo,StoneType,Country,Discount,Price,PricePerCarat,Treatment,LaserInscription,GirdlePercentage,PavilionAngle,CrownAngle,ImageName1,ImageName2,ImageName3,SecondaryPrice,IsSpecial,IsCalRapPrice
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,6221037590,0.0,4.37,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,525.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,VG,EX,VG   ,GIA,7211983298,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,489.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,6211978240,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,2224069889,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,VG,EX,VG   ,GIA,2227053144,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,500.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,EX,EX,VG   ,GIA,5226009279,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,522.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,5226064362,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,VG,EX,VG   ,GIA,7228080600,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,489.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,6222002015,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,7218361171,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,VG,VG,EX   ,GIA,6215383431,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,448.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,EX,EX,VG   ,GIA,7211603929,0.0,4.37,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,507.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,1228032234,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,3215768866,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,511.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,2227121143,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,7228129185,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,VG,EX,VG   ,GIA,3225092412,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,1228125083,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,543.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,VG   ,GIA,1228127120,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,511.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,VG,VG   ,GIA,1225093935,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,507.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS1,VG,EX,EX   ,GIA,2214479902,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,VTN , THK,,,,500.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,5226092713,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,536.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS1,EX,EX,EX   ,GIA,2227130777,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,536.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,6211929154,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,460.575,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,6212923453,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,458.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,2214884372,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,1217790309,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,489.9,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,VG,VG   ,GIA,1218978212,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,446.775,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,2218983479,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,477.825,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,1219977686,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,6212979283,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,1229005757,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,6212990789,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,6225014107,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,VG,EX   ,GIA,5216978094,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,458.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,6225004074,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,476.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,VG,VG,EX   ,GIA,1213928599,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,VTN , MED,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,VG,VG   ,GIA,7223014952,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,7228014074,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,5216954827,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,6221032423,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,THN , MED,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,6222003398,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,462.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,EX   ,GIA,7228015838,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,6222052653,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,469.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,7216959431,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,469.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,VG,VG   ,GIA,7211950479,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,451.95,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,6221014313,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,495.075,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,6225052966,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,493.35,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,6225067666,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,6225067129,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,474.375,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,6221032005,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,465.75,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,2218942397,0.0,4.37,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,476.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,2227038923,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,489.9,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,2224053155,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,VG,VG   ,GIA,6225051049,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,467.475,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,1228049400,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,462.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,7213940243,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,6211977469,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,2228069486,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,1223052547,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,510.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,2226068392,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,510.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,5216991609,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,503.7,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,VG,VG   ,GIA,7223078765,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,484.725,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,VG,VG   ,GIA,3225093509,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,486.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,VG,VG,G   ,GIA,5213691775,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,445.05,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,VG,EX,EX   ,GIA,1215602561,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,2218891244,0.0,4.39,0.0,0.0,0.0,0.0,0.0,,THN , MED,,,,514.05,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,2216892370,0.0,4.39,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,474.375,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,6222078904,0.0,4.4,0.0,0.0,0.0,0.0,0.0,,THN , MED,,,,514.05,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,EX   ,GIA,7228079061,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,VTN , STK,,,,472.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,7226079039,0.0,4.39,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,489.9,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,EX   ,GIA,2227118901,0.0,4.39,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,7221129206,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,517.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,2226126704,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,507.15,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,7223128299,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,496.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,1228094176,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,514.05,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,EX   ,GIA,2227125562,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,514.05,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,EX   ,GIA,6211950536,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,469.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,VG   ,GIA,7228129766,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,462.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,1225112605,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,455.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,VS2,VG,VG,VG   ,GIA,7218798670,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,458.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,VG,EX   ,GIA,5223093150,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,EX,VG   ,GIA,3225130537,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,481.275,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,VG,EX,EX   ,GIA,5226112285,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,479.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,VS2,EX,VG,VG   ,GIA,6225120869,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,483.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,7211903268,0.0,4.19,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,437.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,VG,VG   ,GIA,6212920951,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,409.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,1217903518,0.0,4.19,0.0,0.0,0.0,0.0,0.0,,THK,THK,,,,437.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,VG,EX,G   ,GIA,1217902823,0.0,4.23,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,417.375,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,EX   ,GIA,1219976953,0.0,4.19,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,433.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,7216959286,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,445.725,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,6211977828,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,450.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,5216978419,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,436.275,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,6215991176,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,437.85,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6212990832,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,431.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,1217957273,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,414.225,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,7213982342,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,425.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2216811766,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,VG   ,GIA,7213972320,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,418.95,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,5213925297,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,475.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,3215983391,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6212923165,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,431.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,EX   ,GIA,1229003464,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,436.275,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1225004475,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,2224003388,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,VTN , THK,,,,441.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,6212963305,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,447.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,2216860923,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,448.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,1227015928,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,442.575,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,2227013226,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,450.45,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1217991519,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2226014630,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,7221013134,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,475.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,2227016047,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,448.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,7216954504,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,429.975,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,5216992219,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,453.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,7223013083,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,455.175,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,VG,EX   ,GIA,7226005476,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,456.75,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,5223015693,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,452.025,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,5216951316,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,448.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1219954396,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1215950438,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,3215929567,0.0,4.42,0.0,0.0,0.0,0.0,0.0,,THN , MED,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,7218954513,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,442.575,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,VG,VG   ,GIA,2224039729,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,461.475,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,7218954797,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,456.75,,,,0.0,0.0,0.0,,,,-1.0,,
